timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,date
2697,162,296,-9810,7,-2,-6,03/03/2022 11:12:33
2698,186,272,-9772,4,-1,-7,03/03/2022 11:12:33
2699,167,296,-9805,7,-1,-6,03/03/2022 11:12:33
2700,157,282,-9829,4,-1,-7,03/03/2022 11:12:33
2701,172,282,-9757,2,0,-7,03/03/2022 11:12:33
2702,177,296,-9810,7,-1,-7,03/03/2022 11:12:33
2703,196,301,-9786,3,0,-7,03/03/2022 11:12:33
2704,177,287,-9748,7,-1,-7,03/03/2022 11:12:33
2705,172,296,-9824,4,-2,-7,03/03/2022 11:12:33
2706,196,267,-9781,6,-2,-7,03/03/2022 11:12:34
2707,162,291,-9848,4,-1,-7,03/03/2022 11:12:34
2708,167,282,-9820,4,-1,-7,03/03/2022 11:12:34
2709,177,272,-9753,4,-1,-7,03/03/2022 11:12:34
2710,157,296,-9839,6,-2,-7,03/03/2022 11:12:34
2711,210,287,-9810,2,0,-7,03/03/2022 11:12:34
2712,177,282,-9757,7,0,-7,03/03/2022 11:12:34
2713,172,287,-9815,3,-1,-7,03/03/2022 11:12:34
2714,210,263,-9791,6,-1,-6,03/03/2022 11:12:34
2715,162,263,-9772,5,0,-6,03/03/2022 11:12:34
2716,167,272,-9781,6,-1,-7,03/03/2022 11:12:34
2717,153,282,-9757,5,-2,-6,03/03/2022 11:12:34
2718,148,287,-9820,5,-1,-7,03/03/2022 11:12:34
2719,167,282,-9796,3,-2,-6,03/03/2022 11:12:34
2720,191,301,-9796,7,-2,-7,03/03/2022 11:12:34
2721,181,272,-9834,4,-1,-7,03/03/2022 11:12:34
2722,196,277,-9762,7,-2,-7,03/03/2022 11:12:34
2723,148,291,-9748,5,0,-7,03/03/2022 11:12:34
2724,157,287,-9801,7,-2,-7,03/03/2022 11:12:34
2725,162,282,-9801,6,-2,-7,03/03/2022 11:12:34
2726,196,272,-9786,4,0,-7,03/03/2022 11:12:35
2727,177,315,-9839,4,0,-6,03/03/2022 11:12:35
2728,181,277,-9815,6,-1,-6,03/03/2022 11:12:35
2729,172,272,-9786,7,-2,-7,03/03/2022 11:12:35
2730,172,315,-9834,4,-1,-7,03/03/2022 11:12:35
2731,177,301,-9781,6,-1,-7,03/03/2022 11:12:35
2732,186,263,-9796,4,-1,-7,03/03/2022 11:12:35
2733,191,296,-9757,3,0,-6,03/03/2022 11:12:35
2734,181,287,-9772,3,-1,-7,03/03/2022 11:12:35
2735,138,291,-9781,6,-1,-6,03/03/2022 11:12:35
2736,172,287,-9777,4,0,-7,03/03/2022 11:12:35
2737,191,267,-9824,6,-1,-7,03/03/2022 11:12:35
2738,167,287,-9801,1,-2,-6,03/03/2022 11:12:35
2739,177,296,-9801,4,0,-6,03/03/2022 11:12:35
2740,181,258,-9805,3,-1,-7,03/03/2022 11:12:35
2741,153,301,-9848,3,0,-6,03/03/2022 11:12:35
2742,186,277,-9777,4,0,-7,03/03/2022 11:12:35
2743,177,287,-9786,5,-1,-7,03/03/2022 11:12:35
2744,191,282,-9781,8,-1,-7,03/03/2022 11:12:35
2745,172,263,-9748,4,0,-6,03/03/2022 11:12:35
2746,172,296,-9815,3,-1,-7,03/03/2022 11:12:36
2747,186,267,-9796,7,-1,-6,03/03/2022 11:12:36
2748,181,272,-9844,6,-1,-7,03/03/2022 11:12:36
2749,186,282,-9815,3,0,-7,03/03/2022 11:12:36
2750,162,306,-9772,3,0,-7,03/03/2022 11:12:36
2751,177,301,-9801,3,-1,-7,03/03/2022 11:12:36
2752,167,282,-9738,2,0,-7,03/03/2022 11:12:36
2753,200,267,-9734,5,-1,-7,03/03/2022 11:12:36
2754,172,315,-9786,7,-2,-7,03/03/2022 11:12:36
2755,191,277,-9810,3,-1,-7,03/03/2022 11:12:36
2756,181,291,-9762,4,0,-7,03/03/2022 11:12:36
2757,186,258,-9820,4,-1,-6,03/03/2022 11:12:36
2758,181,287,-9772,7,-2,-7,03/03/2022 11:12:36
2759,172,277,-9844,5,-1,-7,03/03/2022 11:12:36
2760,200,291,-9824,6,-2,-7,03/03/2022 11:12:36
2761,200,296,-9772,7,-1,-6,03/03/2022 11:12:36
2762,172,291,-9805,3,0,-7,03/03/2022 11:12:36
2763,186,287,-9748,3,0,-7,03/03/2022 11:12:36
2764,172,296,-9801,5,0,-7,03/03/2022 11:12:36
2765,177,258,-9844,6,-2,-6,03/03/2022 11:12:36
2766,186,282,-9777,6,-2,-6,03/03/2022 11:12:37
2767,191,296,-9815,3,0,-7,03/03/2022 11:12:37
2768,172,291,-9824,2,-1,-6,03/03/2022 11:12:37
2769,196,282,-9781,2,-1,-7,03/03/2022 11:12:37
2770,181,258,-9844,4,-1,-7,03/03/2022 11:12:37
2771,186,267,-9829,4,-2,-7,03/03/2022 11:12:37
2772,186,267,-9777,6,-1,-7,03/03/2022 11:12:37
2773,181,311,-9801,3,0,-7,03/03/2022 11:12:37
2774,162,282,-9777,3,-1,-6,03/03/2022 11:12:37
2775,177,306,-9748,5,0,-7,03/03/2022 11:12:37
2776,181,296,-9810,3,-1,-7,03/03/2022 11:12:37
2777,181,267,-9810,5,-2,-6,03/03/2022 11:12:37
2778,143,287,-9801,7,-2,-7,03/03/2022 11:12:37
2779,177,320,-9767,2,-2,-7,03/03/2022 11:12:37
2780,181,272,-9777,9,-2,-7,03/03/2022 11:12:37
2781,177,296,-9839,8,0,-7,03/03/2022 11:12:37
2782,191,277,-9781,4,0,-7,03/03/2022 11:12:37
2783,167,301,-9738,3,0,-7,03/03/2022 11:12:37
2784,186,287,-9796,7,-1,-7,03/03/2022 11:12:37
2785,172,287,-9801,3,0,-6,03/03/2022 11:12:37
2786,177,301,-9724,3,0,-7,03/03/2022 11:12:38
2787,196,272,-9810,7,-2,-7,03/03/2022 11:12:38
2788,196,291,-9820,6,-2,-6,03/03/2022 11:12:38
