timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,date
2970,172,296,-9753,5,-1,-7,03/03/2022 11:13:12
2971,186,272,-9762,4,0,-7,03/03/2022 11:13:12
2972,167,282,-9757,2,0,-6,03/03/2022 11:13:12
2973,181,272,-9781,6,-1,-7,03/03/2022 11:13:12
2974,153,272,-9868,3,-1,-7,03/03/2022 11:13:12
2975,167,277,-9801,5,-2,-6,03/03/2022 11:13:12
2976,167,282,-9796,5,-2,-7,03/03/2022 11:13:12
2977,167,311,-9834,7,-2,-7,03/03/2022 11:13:12
2978,167,267,-9777,4,0,-7,03/03/2022 11:13:12
2979,186,291,-9815,2,0,-7,03/03/2022 11:13:12
2980,167,263,-9791,7,-2,-6,03/03/2022 11:13:13
2981,162,282,-9796,7,-1,-7,03/03/2022 11:13:13
2982,186,277,-9786,4,-1,-7,03/03/2022 11:13:13
2983,177,263,-9834,3,-1,-6,03/03/2022 11:13:13
2984,167,267,-9767,7,-2,-7,03/03/2022 11:13:13
2985,157,287,-9820,2,-2,-6,03/03/2022 11:13:13
2986,186,272,-9868,6,-2,-6,03/03/2022 11:13:13
2987,177,272,-9805,7,-1,-7,03/03/2022 11:13:13
2988,162,311,-9829,6,-2,-7,03/03/2022 11:13:13
2989,162,306,-9777,2,-1,-7,03/03/2022 11:13:13
2990,172,296,-9815,4,0,-7,03/03/2022 11:13:13
2991,153,282,-9767,5,-2,-6,03/03/2022 11:13:13
2992,177,291,-9767,6,-1,-7,03/03/2022 11:13:13
2993,172,267,-9844,5,-2,-7,03/03/2022 11:13:13
2994,157,277,-9829,3,-3,-6,03/03/2022 11:13:13
2995,172,306,-9805,4,-2,-7,03/03/2022 11:13:13
2996,177,296,-9848,4,-1,-7,03/03/2022 11:13:13
2997,153,282,-9839,4,-1,-7,03/03/2022 11:13:13
2998,177,277,-9791,3,-1,-7,03/03/2022 11:13:13
2999,157,291,-9815,3,-2,-7,03/03/2022 11:13:13
3000,167,258,-9748,3,0,-6,03/03/2022 11:13:14
3001,148,287,-9777,5,0,-7,03/03/2022 11:13:14
3002,167,287,-9815,4,-3,-7,03/03/2022 11:13:14
3003,162,267,-9762,4,-2,-6,03/03/2022 11:13:14
3004,186,301,-9829,4,-2,-7,03/03/2022 11:13:14
3005,172,296,-9844,3,0,-6,03/03/2022 11:13:14
3006,153,267,-9801,3,-2,-7,03/03/2022 11:13:14
3007,153,272,-9820,4,-1,-7,03/03/2022 11:13:14
3008,172,282,-9757,5,-1,-7,03/03/2022 11:13:14
3009,186,282,-9767,6,-1,-7,03/03/2022 11:13:14
3010,186,282,-9796,2,-1,-7,03/03/2022 11:13:14
3011,177,287,-9791,4,-1,-7,03/03/2022 11:13:14
3012,181,267,-9757,5,0,-6,03/03/2022 11:13:14
3013,177,301,-9810,3,-2,-7,03/03/2022 11:13:14
3014,138,267,-9786,6,-2,-6,03/03/2022 11:13:14
3015,162,258,-9853,4,-2,-7,03/03/2022 11:13:14
3016,177,301,-9810,5,-1,-7,03/03/2022 11:13:14
3017,181,267,-9762,5,-1,-7,03/03/2022 11:13:14
3018,162,267,-9839,7,-2,-7,03/03/2022 11:13:14
3019,200,291,-9791,6,-2,-7,03/03/2022 11:13:14
3020,181,263,-9781,7,-1,-6,03/03/2022 11:13:15
3021,153,277,-9801,1,-1,-6,03/03/2022 11:13:15
3022,177,301,-9777,6,-2,-6,03/03/2022 11:13:15
3023,167,287,-9829,2,-2,-7,03/03/2022 11:13:15
3024,138,282,-9815,4,-1,-7,03/03/2022 11:13:15
3025,181,301,-9781,8,-2,-7,03/03/2022 11:13:15
3026,186,267,-9820,4,0,-6,03/03/2022 11:13:15
3027,181,291,-9839,4,-2,-7,03/03/2022 11:13:15
3028,162,277,-9781,7,-2,-7,03/03/2022 11:13:15
3029,167,277,-9810,6,-2,-7,03/03/2022 11:13:15
3030,177,301,-9738,6,-1,-7,03/03/2022 11:13:15
3031,172,282,-9796,4,-1,-7,03/03/2022 11:13:15
3032,186,282,-9824,5,-1,-7,03/03/2022 11:13:15
3033,162,296,-9753,4,-1,-6,03/03/2022 11:13:15
3034,172,296,-9815,2,-1,-7,03/03/2022 11:13:15
3035,143,306,-9820,5,-2,-7,03/03/2022 11:13:15
3036,186,291,-9781,3,-1,-7,03/03/2022 11:13:15
3037,162,272,-9820,7,-2,-7,03/03/2022 11:13:15
3038,167,282,-9772,6,-2,-6,03/03/2022 11:13:15
3039,186,282,-9767,4,0,-7,03/03/2022 11:13:15
3040,177,301,-9805,2,-1,-7,03/03/2022 11:13:16
3041,172,272,-9777,4,-1,-6,03/03/2022 11:13:16
3042,153,277,-9786,6,-1,-7,03/03/2022 11:13:16
3043,153,267,-9839,2,-1,-7,03/03/2022 11:13:16
3044,177,272,-9762,4,0,-7,03/03/2022 11:13:16
3045,172,291,-9824,2,0,-7,03/03/2022 11:13:16
3046,148,277,-9824,4,-1,-7,03/03/2022 11:13:16
3047,177,291,-9772,7,-2,-7,03/03/2022 11:13:16
3048,177,306,-9810,4,-1,-7,03/03/2022 11:13:16
3049,200,272,-9762,2,0,-6,03/03/2022 11:13:16
3050,181,291,-9767,4,-2,-7,03/03/2022 11:13:16
3051,167,282,-9839,4,-2,-7,03/03/2022 11:13:16
3052,181,272,-9796,6,-2,-7,03/03/2022 11:13:16
3053,186,287,-9829,6,-2,-7,03/03/2022 11:13:16
3054,157,267,-9829,4,-2,-7,03/03/2022 11:13:16
3055,138,320,-9829,4,-2,-7,03/03/2022 11:13:16
3056,167,311,-9810,2,0,-7,03/03/2022 11:13:16
3057,167,282,-9839,6,-2,-6,03/03/2022 11:13:16
3058,162,272,-9772,5,0,-7,03/03/2022 11:13:16
3059,205,277,-9796,5,-2,-7,03/03/2022 11:13:16
3060,133,263,-9767,3,0,-7,03/03/2022 11:13:17
3061,181,258,-9753,6,-2,-7,03/03/2022 11:13:17
3062,177,272,-9820,6,-1,-7,03/03/2022 11:13:17
3063,172,291,-9805,3,0,-6,03/03/2022 11:13:17
3064,162,296,-9848,6,-2,-7,03/03/2022 11:13:17
3065,186,296,-9858,3,0,-7,03/03/2022 11:13:17
3066,148,277,-9757,5,-1,-7,03/03/2022 11:13:17
3067,205,296,-9801,5,-2,-7,03/03/2022 11:13:17
3068,167,311,-9801,2,-1,-7,03/03/2022 11:13:17
3069,153,277,-9743,7,-1,-7,03/03/2022 11:13:17
3070,162,277,-9801,5,-1,-7,03/03/2022 11:13:17
3071,172,291,-9801,5,-2,-7,03/03/2022 11:13:17
3072,186,272,-9767,6,-1,-6,03/03/2022 11:13:17
3073,138,272,-9839,3,-1,-6,03/03/2022 11:13:17
3074,191,272,-9796,5,-2,-6,03/03/2022 11:13:17
3075,196,282,-9810,5,-3,-7,03/03/2022 11:13:17
3076,167,306,-9844,7,-2,-7,03/03/2022 11:13:17
3077,177,277,-9748,6,-2,-6,03/03/2022 11:13:17
3078,181,287,-9824,5,-2,-7,03/03/2022 11:13:17
3079,172,296,-9796,2,-1,-6,03/03/2022 11:13:17
3080,157,291,-9777,4,0,-6,03/03/2022 11:13:18
3081,167,296,-9815,5,-1,-7,03/03/2022 11:13:18
3082,167,291,-9772,5,-2,-7,03/03/2022 11:13:18
3083,143,291,-9786,3,-1,-7,03/03/2022 11:13:18
3084,157,311,-9834,6,-3,-7,03/03/2022 11:13:18
3085,153,282,-9810,2,-1,-6,03/03/2022 11:13:18
3086,167,291,-9815,3,0,-7,03/03/2022 11:13:18
3087,157,277,-9829,3,-1,-7,03/03/2022 11:13:18
3088,177,263,-9753,4,0,-7,03/03/2022 11:13:18
3089,186,301,-9791,3,0,-7,03/03/2022 11:13:18
3090,177,282,-9781,3,0,-7,03/03/2022 11:13:18
3091,177,306,-9757,6,-1,-7,03/03/2022 11:13:18
3092,186,291,-9824,6,-2,-7,03/03/2022 11:13:18
3093,172,277,-9805,5,-2,-6,03/03/2022 11:13:18
3094,196,282,-9805,4,-1,-7,03/03/2022 11:13:18
3095,153,291,-9834,7,-2,-7,03/03/2022 11:13:18
3096,181,277,-9781,2,0,-6,03/03/2022 11:13:18
3097,162,287,-9777,6,-2,-7,03/03/2022 11:13:18
3098,181,272,-9815,3,0,-7,03/03/2022 11:13:18
3099,191,277,-9772,5,-1,-7,03/03/2022 11:13:18
3100,196,253,-9796,7,-2,-7,03/03/2022 11:13:19
3101,172,291,-9796,2,-1,-7,03/03/2022 11:13:19
3102,181,267,-9781,2,0,-7,03/03/2022 11:13:19
3103,153,291,-9839,4,-2,-7,03/03/2022 11:13:19
3104,177,287,-9786,2,-1,-6,03/03/2022 11:13:19
3105,181,296,-9801,6,-1,-7,03/03/2022 11:13:19
3106,138,267,-9829,7,-2,-7,03/03/2022 11:13:19
3107,191,253,-9729,7,0,-7,03/03/2022 11:13:19
3108,172,277,-9781,2,0,-7,03/03/2022 11:13:19
3109,162,296,-9805,3,0,-7,03/03/2022 11:13:19
3110,172,291,-9777,2,0,-6,03/03/2022 11:13:19
3111,157,296,-9791,3,-1,-6,03/03/2022 11:13:19
3112,167,287,-9801,6,-1,-6,03/03/2022 11:13:19
3113,172,282,-9781,3,0,-7,03/03/2022 11:13:19
3114,153,287,-9844,5,-1,-7,03/03/2022 11:13:19
3115,177,263,-9824,6,-1,-7,03/03/2022 11:13:19
3116,162,277,-9772,7,-2,-7,03/03/2022 11:13:19
3117,157,296,-9844,7,-2,-7,03/03/2022 11:13:19
3118,186,291,-9767,2,0,-7,03/03/2022 11:13:19
3119,162,296,-9786,4,0,-7,03/03/2022 11:13:19
