timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,date
3623,167,291,-9820,6,-2,-6,03/03/2022 11:14:38
3624,191,296,-9777,5,-1,-7,03/03/2022 11:14:38
3625,181,291,-9839,6,-1,-6,03/03/2022 11:14:38
3626,167,277,-9810,4,-2,-6,03/03/2022 11:14:38
3627,172,272,-9772,3,0,-7,03/03/2022 11:14:38
3628,153,291,-9839,5,-2,-6,03/03/2022 11:14:38
3629,167,315,-9796,3,0,-7,03/03/2022 11:14:38
3630,162,296,-9810,5,0,-7,03/03/2022 11:14:38
3631,186,301,-9824,3,0,-7,03/03/2022 11:14:38
3632,186,287,-9767,5,-1,-7,03/03/2022 11:14:38
3633,181,277,-9786,4,0,-7,03/03/2022 11:14:38
3634,167,282,-9772,5,-1,-6,03/03/2022 11:14:38
3635,172,267,-9762,1,-1,-7,03/03/2022 11:14:39
3636,148,277,-9815,3,-1,-7,03/03/2022 11:14:39
3637,157,291,-9839,3,-1,-7,03/03/2022 11:14:39
3638,172,263,-9820,6,-1,-7,03/03/2022 11:14:39
3639,167,296,-9815,5,-1,-7,03/03/2022 11:14:39
3640,153,306,-9796,4,-1,-7,03/03/2022 11:14:39
3641,186,296,-9777,2,0,-6,03/03/2022 11:14:39
3642,167,282,-9791,6,-3,-7,03/03/2022 11:14:39
3643,172,282,-9757,6,-1,-7,03/03/2022 11:14:39
3644,186,311,-9757,4,-2,-7,03/03/2022 11:14:39
3645,177,301,-9829,3,0,-7,03/03/2022 11:14:39
3646,177,291,-9791,4,0,-6,03/03/2022 11:14:39
3647,172,296,-9820,4,-2,-7,03/03/2022 11:14:39
3648,162,248,-9839,3,-1,-7,03/03/2022 11:14:39
3649,153,287,-9810,5,-1,-7,03/03/2022 11:14:39
3650,157,291,-9824,5,-2,-7,03/03/2022 11:14:39
3651,172,282,-9772,4,0,-7,03/03/2022 11:14:39
3652,186,296,-9748,4,0,-7,03/03/2022 11:14:39
3653,172,301,-9796,4,-2,-7,03/03/2022 11:14:39
3654,172,272,-9767,6,-3,-6,03/03/2022 11:14:39
3655,167,301,-9858,3,-2,-7,03/03/2022 11:14:40
3656,191,301,-9772,5,-2,-6,03/03/2022 11:14:40
3657,177,277,-9801,6,-2,-6,03/03/2022 11:14:40
3658,177,287,-9839,5,0,-7,03/03/2022 11:14:40
3659,162,277,-9824,2,-1,-6,03/03/2022 11:14:40
3660,157,282,-9772,8,-2,-7,03/03/2022 11:14:40
3661,162,301,-9839,3,0,-6,03/03/2022 11:14:40
3662,196,296,-9777,8,-2,-6,03/03/2022 11:14:40
3663,162,272,-9805,4,-1,-7,03/03/2022 11:14:40
3664,157,258,-9834,5,-1,-6,03/03/2022 11:14:40
3665,172,296,-9753,3,0,-7,03/03/2022 11:14:40
3666,157,301,-9815,5,-1,-7,03/03/2022 11:14:40
3667,157,296,-9824,4,-1,-7,03/03/2022 11:14:40
3668,172,296,-9810,7,-2,-7,03/03/2022 11:14:40
3669,138,282,-9815,3,0,-7,03/03/2022 11:14:40
3670,172,325,-9786,6,-1,-7,03/03/2022 11:14:40
3671,153,320,-9757,5,0,-7,03/03/2022 11:14:40
3672,167,296,-9805,7,-1,-6,03/03/2022 11:14:40
3673,167,282,-9762,7,-2,-6,03/03/2022 11:14:40
3674,177,301,-9781,4,-2,-7,03/03/2022 11:14:40
3675,162,296,-9791,4,0,-6,03/03/2022 11:14:40
3676,191,272,-9772,2,0,-6,03/03/2022 11:14:41
3677,191,272,-9839,5,-2,-6,03/03/2022 11:14:41
3678,162,263,-9815,2,0,-7,03/03/2022 11:14:41
3679,177,287,-9796,3,-1,-7,03/03/2022 11:14:41
3680,143,301,-9824,6,-2,-7,03/03/2022 11:14:41
3681,186,306,-9767,6,-1,-7,03/03/2022 11:14:41
3682,191,282,-9781,6,-1,-7,03/03/2022 11:14:41
3683,162,272,-9757,3,-3,-7,03/03/2022 11:14:41
3684,157,306,-9777,5,-2,-7,03/03/2022 11:14:41
3685,177,306,-9848,4,-2,-7,03/03/2022 11:14:41
3686,186,287,-9839,3,0,-6,03/03/2022 11:14:41
3687,167,277,-9777,5,-1,-7,03/03/2022 11:14:41
3688,167,296,-9815,4,-1,-7,03/03/2022 11:14:41
3689,157,291,-9777,5,-1,-7,03/03/2022 11:14:41
3690,177,267,-9796,5,-1,-7,03/03/2022 11:14:41
3691,162,282,-9791,3,-1,-7,03/03/2022 11:14:41
3692,157,291,-9781,6,0,-6,03/03/2022 11:14:41
3693,191,306,-9791,6,-1,-7,03/03/2022 11:14:41
3694,172,287,-9791,2,-1,-7,03/03/2022 11:14:41
3695,162,301,-9791,6,-1,-7,03/03/2022 11:14:42
3696,167,287,-9844,2,-1,-6,03/03/2022 11:14:42
3697,177,296,-9820,4,-1,-7,03/03/2022 11:14:42
3698,186,301,-9777,5,-2,-7,03/03/2022 11:14:42
3699,157,311,-9791,7,-2,-7,03/03/2022 11:14:42
3700,172,291,-9757,5,-1,-7,03/03/2022 11:14:42
3701,172,277,-9781,5,-2,-7,03/03/2022 11:14:42
3702,172,258,-9748,1,0,-7,03/03/2022 11:14:42
3703,157,272,-9815,5,-3,-7,03/03/2022 11:14:42
3704,215,287,-9820,4,0,-7,03/03/2022 11:14:42
3705,181,277,-9834,5,-1,-6,03/03/2022 11:14:42
3706,153,296,-9772,4,-1,-7,03/03/2022 11:14:42
3707,167,296,-9824,4,-3,-7,03/03/2022 11:14:42
3708,172,320,-9853,6,-2,-6,03/03/2022 11:14:42
3709,162,287,-9801,5,-1,-7,03/03/2022 11:14:42
3710,181,253,-9815,4,-1,-7,03/03/2022 11:14:42
3711,172,311,-9781,5,-1,-6,03/03/2022 11:14:42
3712,177,287,-9796,5,-1,-7,03/03/2022 11:14:42
3713,186,301,-9820,4,-1,-6,03/03/2022 11:14:42
3714,153,291,-9767,3,-1,-6,03/03/2022 11:14:42
3715,153,291,-9853,6,-4,-7,03/03/2022 11:14:43
3716,162,306,-9863,3,-2,-6,03/03/2022 11:14:43
3717,162,311,-9786,5,-1,-7,03/03/2022 11:14:43
3718,196,263,-9762,6,-1,-7,03/03/2022 11:14:43
3719,148,301,-9791,5,-1,-6,03/03/2022 11:14:43
3720,210,291,-9801,5,-1,-7,03/03/2022 11:14:43
3721,186,311,-9777,2,-1,-7,03/03/2022 11:14:43
3722,162,296,-9791,6,-1,-6,03/03/2022 11:14:43
3723,205,296,-9777,5,0,-6,03/03/2022 11:14:43
3724,181,291,-9815,4,-2,-7,03/03/2022 11:14:43
3725,186,287,-9815,6,-1,-7,03/03/2022 11:14:43
3726,177,267,-9801,4,-1,-7,03/03/2022 11:14:43
3727,167,311,-9848,4,0,-6,03/03/2022 11:14:43
3728,181,282,-9829,5,-1,-7,03/03/2022 11:14:43
3729,162,287,-9824,4,-2,-7,03/03/2022 11:14:43
3730,181,291,-9757,7,-1,-7,03/03/2022 11:14:43
3731,186,263,-9805,3,-1,-6,03/03/2022 11:14:43
3732,167,296,-9810,5,-2,-7,03/03/2022 11:14:43
3733,177,291,-9777,3,-2,-7,03/03/2022 11:14:43
3734,177,311,-9848,4,-1,-6,03/03/2022 11:14:43
3735,167,287,-9820,2,-1,-7,03/03/2022 11:14:44
3736,172,296,-9805,2,-1,-7,03/03/2022 11:14:44
3737,186,296,-9834,7,-2,-7,03/03/2022 11:14:44
3738,157,291,-9829,2,-1,-7,03/03/2022 11:14:44
3739,186,287,-9815,3,-1,-6,03/03/2022 11:14:44
3740,191,282,-9791,5,-2,-7,03/03/2022 11:14:44
3741,177,301,-9767,4,-1,-7,03/03/2022 11:14:44
3742,191,296,-9786,5,-2,-7,03/03/2022 11:14:44
3743,177,277,-9820,5,-1,-7,03/03/2022 11:14:44
3744,186,277,-9810,3,-1,-6,03/03/2022 11:14:44
3745,181,287,-9844,3,-1,-7,03/03/2022 11:14:44
3746,162,272,-9805,4,-2,-7,03/03/2022 11:14:44
3747,186,277,-9781,5,-1,-7,03/03/2022 11:14:44
3748,157,315,-9824,5,0,-7,03/03/2022 11:14:44
3749,181,282,-9829,3,-1,-6,03/03/2022 11:14:44
3750,177,301,-9772,3,0,-6,03/03/2022 11:14:44
3751,177,301,-9829,6,-2,-7,03/03/2022 11:14:44
3752,181,253,-9772,3,-1,-7,03/03/2022 11:14:44
3753,172,291,-9767,3,-1,-7,03/03/2022 11:14:44
3754,181,311,-9777,4,-1,-7,03/03/2022 11:14:44
3755,167,267,-9824,5,-2,-7,03/03/2022 11:14:44
3756,162,277,-9805,7,-2,-7,03/03/2022 11:14:45
3757,186,296,-9858,6,0,-6,03/03/2022 11:14:45
3758,172,287,-9791,4,-1,-7,03/03/2022 11:14:45
3759,157,282,-9805,4,0,-7,03/03/2022 11:14:45
3760,167,267,-9762,3,-1,-6,03/03/2022 11:14:45
3761,205,296,-9757,4,0,-7,03/03/2022 11:14:45
3762,172,263,-9781,3,-3,-6,03/03/2022 11:14:45
3763,181,282,-9767,4,-1,-7,03/03/2022 11:14:45
3764,191,263,-9801,6,-1,-7,03/03/2022 11:14:45
3765,157,291,-9820,5,-2,-6,03/03/2022 11:14:45
3766,172,258,-9796,3,0,-7,03/03/2022 11:14:45
3767,162,282,-9805,7,-1,-7,03/03/2022 11:14:45
3768,172,267,-9848,2,0,-7,03/03/2022 11:14:45
3769,172,296,-9805,3,-1,-7,03/03/2022 11:14:45
3770,167,296,-9834,2,1,-7,03/03/2022 11:14:45
3771,186,277,-9772,4,-2,-7,03/03/2022 11:14:45
3772,186,301,-9762,6,-1,-6,03/03/2022 11:14:45
3773,133,291,-9844,5,-2,-6,03/03/2022 11:14:45
3774,172,282,-9781,5,-1,-7,03/03/2022 11:14:45
3775,177,267,-9824,4,0,-7,03/03/2022 11:14:45
3776,153,282,-9805,4,0,-7,03/03/2022 11:14:46
3777,172,287,-9801,3,0,-7,03/03/2022 11:14:46
3778,186,306,-9834,5,-1,-7,03/03/2022 11:14:46
3779,167,291,-9829,7,-1,-7,03/03/2022 11:14:46
3780,181,287,-9762,4,0,-7,03/03/2022 11:14:46
3781,153,301,-9796,3,0,-7,03/03/2022 11:14:46
3782,177,287,-9810,6,-1,-6,03/03/2022 11:14:46
3783,162,296,-9762,6,-1,-6,03/03/2022 11:14:46
3784,162,282,-9786,5,-2,-6,03/03/2022 11:14:46
3785,162,311,-9810,6,-1,-6,03/03/2022 11:14:46
